"Dist Code","Year","State Code","State Name","Dist Name","RICE HARVEST PRICE (Rs per Quintal)","PADDY HARVEST PRICE (Rs per Quintal)","WHEAT HARVEST PRICE (Rs per Quintal)","SORGHUM HARVEST PRICE (Rs per Quintal)","PEARL MILLET HARVEST PRICE (Rs per Quintal)","MAIZE HARVEST PRICE (Rs per Quintal)","FINGER MILLET HARVEST PRICE (Rs per Quintal)","BARLEY HARVEST PRICE (Rs per Quintal)","CHICKPEA HARVEST PRICE (Rs per Quintal)","PIGEONPEA HARVEST PRICE (Rs per Quintal)","GROUNDNUT HARVEST PRICE (Rs per Quintal)","SEASMUM HARVEST PRICE (Rs per Quintal)","RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal)","CASTOR HARVEST PRICE (Rs per Quintal)","LINSEED HARVEST PRICE (Rs per Quintal)","SUGARCANE GUR HARVEST PRICE (Rs per Quintal)","COTTON KAPAS HARVEST PRICE (Rs per Quintal)"
"3","1996","14","Chhattisgarh","Raipur","850.0","-1.0","612.0","498.0","-1.0","463.0","-1.0","-1.0","1178.0","1390.0","1529.0","1775.0","-1.0","-1.0","1289.0","-1.0","-1.0"
"3","1997","14","Chhattisgarh","Raipur","973.0","418.0","659.0","424.0","336.0","407.0","559.0","430.0","1247.0","1688.0","1225.0","1500.0","1207.0","1034.0","1357.0","1160.0","2123.0"
"3","1998","14","Chhattisgarh","Raipur","-1.0","463.0","550.0","-1.0","-1.0","-1.0","-1.0","-1.0","1043.0","1500.0","2200.0","-1.0","-1.0","-1.0","1841.0","-1.0","-1.0"
"3","1999","14","Chhattisgarh","Raipur","-1.0","513.0","753.0","-1.0","-1.0","-1.0","-1.0","-1.0","1382.0","1671.0","1694.0","1687.0","-1.0","-1.0","2118.0","-1.0","-1.0"
"3","2000","14","Chhattisgarh","Raipur","-1.0","505.0","720.0","-1.0","-1.0","-1.0","-1.0","-1.0","1559.0","1382.0","1641.0","1704.0","-1.0","-1.0","1438.0","-1.0","-1.0"
"3","2001","14","Chhattisgarh","Raipur","-1.0","521.0","781.0","-1.0","-1.0","500.0","-1.0","-1.0","1526.0","1500.0","1662.0","2410.0","2500.0","-1.0","1794.0","1096.0","-1.0"
"3","2002","14","Chhattisgarh","Raipur","-1.0","437.0","823.0","-1.0","-1.0","-1.0","-1.0","-1.0","1511.0","1552.0","1850.0","2075.0","-1.0","-1.0","1825.0","1411.0","-1.0"
"3","2003","14","Chhattisgarh","Raipur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"3","2004","14","Chhattisgarh","Raipur","980.0","565.0","798.0","-1.0","-1.0","-1.0","-1.0","-1.0","1415.0","-1.0","-1.0","-1.0","-1.0","-1.0","1584.0","-1.0","-1.0"
"3","2005","14","Chhattisgarh","Raipur","914.0","612.0","-1.0","-1.0","-1.0","1200.0","-1.0","-1.0","-1.0","-1.0","2353.0","3383.0","-1.0","-1.0","-1.0","1809.0","-1.0"
"3","2006","14","Chhattisgarh","Raipur","1093.0","665.0","1246.0","-1.0","-1.0","-1.0","-1.0","-1.0","2304.0","2364.0","2902.0","3280.0","2698.0","-1.0","-1.0","-1.0","-1.0"
"3","2007","14","Chhattisgarh","Raipur","1091.0","749.0","1394.0","-1.0","-1.0","-1.0","-1.0","-1.0","1880.0","2716.0","2639.0","4373.0","2490.0","-1.0","-1.0","-1.0","-1.0"
"3","2008","14","Chhattisgarh","Raipur","1594.0","985.0","-1.0","-1.0","1113.0","-1.0","-1.0","-1.0","-1.0","-1.0","2961.0","4944.0","-1.0","-1.0","-1.0","2300.0","-1.0"
"3","2009","14","Chhattisgarh","Raipur","1740.0","998.0","1435.0","-1.0","-1.0","-1.0","-1.0","-1.0","2241.0","3647.0","4409.0","5437.0","-1.0","-1.0","2685.0","3025.0","-1.0"
"3","2010","14","Chhattisgarh","Raipur","1638.0","1061.0","1340.0","-1.0","-1.0","-1.0","500.0","-1.0","2392.0","3709.0","3754.0","6207.0","-1.0","-1.0","2554.0","-1.0","-1.0"
"3","2011","14","Chhattisgarh","Raipur","1696.0","1081.0","1474.0","-1.0","-1.0","-1.0","-1.0","-1.0","3363.0","-1.0","5637.0","8208.0","-1.0","-1.0","4050.0","-1.0","-1.0"
"3","2012","14","Chhattisgarh","Raipur","1734.0","1231.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3833.0","6926.0","-1.0","-1.0","4319.0","3860.0","-1.0"
"3","2013","14","Chhattisgarh","Raipur","2452.0","1491.0","1920.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"3","2015","14","Chhattisgarh","Raipur","-1.0","1407.0","1813.0","-1.0","-1.0","-1.0","-1.0","-1.0","9775.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"3","2016","14","Chhattisgarh","Raipur","-1.0","1486.67","1790.0","-1.0","-1.0","-1.0","-1.0","-1.0","4433.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"4","1966","14","Chhattisgarh","Bilaspur","-1.0","-1.0","-1.0","-1.0","-1.0","54.5","-1.0","-1.0","-1.0","80.8","133.3","-1.0","160.7","123.0","159.9","80.4","-1.0"
"4","1967","14","Chhattisgarh","Bilaspur","96.3","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","88.6","109.5","-1.0","-1.0","117.4","104.4","101.1","197.3","-1.0"
"4","1968","14","Chhattisgarh","Bilaspur","91.0","-1.0","-1.0","-1.0","-1.0","68.5","-1.0","-1.0","75.2","70.9","-1.0","-1.0","116.3","72.4","112.3","149.1","-1.0"
"4","1969","14","Chhattisgarh","Bilaspur","87.0","-1.0","-1.0","-1.0","-1.0","53.3","-1.0","-1.0","98.3","90.6","104.4","-1.0","155.0","91.1","155.7","79.5","-1.0"
"4","1970","14","Chhattisgarh","Bilaspur","77.8","-1.0","-1.0","-1.0","-1.0","42.0","-1.0","-1.0","75.7","102.8","126.4","-1.0","152.5","100.0","139.3","80.5","-1.0"
"4","1971","14","Chhattisgarh","Bilaspur","91.8","-1.0","-1.0","-1.0","-1.0","50.0","-1.0","-1.0","89.4","96.9","138.0","-1.0","157.7","101.5","138.3","117.9","-1.0"
"4","1972","14","Chhattisgarh","Bilaspur","104.6","-1.0","-1.0","-1.0","-1.0","60.8","-1.0","-1.0","130.7","138.0","135.7","-1.0","183.5","146.3","131.4","161.4","-1.0"
"4","1973","14","Chhattisgarh","Bilaspur","128.1","-1.0","-1.0","-1.0","-1.0","85.0","-1.0","-1.0","2153.0","152.1","211.1","-1.0","321.3","213.0","274.7","205.4","-1.0"
"4","1974","14","Chhattisgarh","Bilaspur","199.8","-1.0","-1.0","-1.0","-1.0","152.0","-1.0","-1.0","181.5","163.7","200.0","-1.0","273.2","194.0","201.5","176.6","-1.0"
"4","1975","14","Chhattisgarh","Bilaspur","164.0","-1.0","-1.0","-1.0","-1.0","100.0","-1.0","-1.0","126.8","102.6","151.6","-1.0","163.3","111.7","142.8","175.1","-1.0"
"4","1976","14","Chhattisgarh","Bilaspur","153.2","73.4","-1.0","-1.0","-1.0","96.6","-1.0","-1.0","141.4","207.1","241.4","-1.0","338.8","222.4","290.5","244.9","-1.0"
"4","1977","14","Chhattisgarh","Bilaspur","157.2","77.7","-1.0","-1.0","-1.0","93.7","-1.0","-1.0","188.2","250.6","218.0","-1.0","285.9","191.9","245.9","186.9","-1.0"
"4","1978","14","Chhattisgarh","Bilaspur","145.2","85.4","120.8","-1.0","-1.0","114.5","-1.0","-1.0","185.7","266.2","-1.0","310.3","301.5","136.3","251.8","162.5","-1.0"
"4","1979","14","Chhattisgarh","Bilaspur","224.5","109.9","162.3","-1.0","-1.0","125.5","-1.0","-1.0","242.9","251.7","-1.0","371.4","309.1","-1.0","355.0","301.5","-1.0"
"4","1980","14","Chhattisgarh","Bilaspur","196.4","102.5","185.9","-1.0","-1.0","127.5","-1.0","-1.0","308.0","281.7","-1.0","452.3","427.1","-1.0","391.8","422.1","-1.0"
"4","1981","14","Chhattisgarh","Bilaspur","202.6","118.8","178.7","-1.0","-1.0","122.5","-1.0","-1.0","235.1","310.4","-1.0","475.1","398.7","-1.0","385.3","368.3","-1.0"
"4","1982","14","Chhattisgarh","Bilaspur","252.6","129.0","219.5","-1.0","-1.0","155.8","-1.0","-1.0","229.6","336.1","-1.0","469.4","406.4","-1.0","389.8","318.8","-1.0"
"4","1983","14","Chhattisgarh","Bilaspur","263.9","-1.0","209.3","-1.0","-1.0","136.3","-1.0","-1.0","299.1","367.7","-1.0","590.2","463.1","-1.0","430.0","389.3","-1.0"
"4","1984","14","Chhattisgarh","Bilaspur","250.7","-1.0","183.6","-1.0","-1.0","170.5","-1.0","-1.0","404.3","331.8","-1.0","600.0","482.7","-1.0","473.9","395.8","-1.0"
"4","1985","14","Chhattisgarh","Bilaspur","266.9","-1.0","187.7","-1.0","-1.0","165.6","-1.0","-1.0","411.0","347.5","-1.0","531.8","463.5","-1.0","420.2","470.4","-1.0"
"4","1986","14","Chhattisgarh","Bilaspur","270.2","-1.0","218.6","-1.0","-1.0","180.0","-1.0","-1.0","338.6","467.3","-1.0","786.3","593.0","-1.0","593.4","459.5","-1.0"
"4","1987","14","Chhattisgarh","Bilaspur","271.9","-1.0","250.8","-1.0","-1.0","195.0","-1.0","-1.0","451.7","596.9","-1.0","882.5","790.8","-1.0","761.0","448.4","-1.0"
"4","1988","14","Chhattisgarh","Bilaspur","335.1","-1.0","314.2","-1.0","-1.0","-1.0","-1.0","-1.0","582.1","517.1","-1.0","749.4","647.4","-1.0","697.3","435.6","-1.0"
"4","1989","14","Chhattisgarh","Bilaspur","306.3","257.8","282.5","-1.0","-1.0","-1.0","-1.0","-1.0","617.8","664.1","-1.0","879.8","727.6","-1.0","730.5","578.7","-1.0"
"4","1990","14","Chhattisgarh","Bilaspur","400.0","209.0","315.0","-1.0","-1.0","-1.0","-1.0","-1.0","695.0","799.0","-1.0","1329.0","900.0","-1.0","942.0","657.0","-1.0"
"4","1991","14","Chhattisgarh","Bilaspur","445.0","250.0","350.0","-1.0","-1.0","-1.0","-1.0","-1.0","713.0","887.0","-1.0","1500.0","950.0","-1.0","918.0","767.0","-1.0"
"4","1992","14","Chhattisgarh","Bilaspur","-1.0","-1.0","-1.0","-1.0","-1.0","275.0","-1.0","-1.0","-1.0","1100.0","-1.0","1800.0","-1.0","-1.0","-1.0","660.0","-1.0"
"4","1993","14","Chhattisgarh","Bilaspur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","913.0","-1.0","-1.0","-1.0","-1.0","-1.0","1000.0","-1.0"
"4","1994","14","Chhattisgarh","Bilaspur","563.0","339.0","484.0","-1.0","-1.0","519.0","-1.0","-1.0","1021.0","1519.0","-1.0","1450.0","1346.0","-1.0","997.0","1003.0","-1.0"
"4","1995","14","Chhattisgarh","Bilaspur","722.0","392.0","562.0","407.0","387.0","450.0","1600.0","342.0","980.0","1409.0","1311.0","1843.0","1367.0","-1.0","1330.0","996.0","1894.0"
"4","1996","14","Chhattisgarh","Bilaspur","936.0","-1.0","700.0","498.0","-1.0","502.0","-1.0","-1.0","1210.0","1644.0","-1.0","1848.0","1554.0","-1.0","1321.0","1082.0","-1.0"
"4","1997","14","Chhattisgarh","Bilaspur","932.0","418.0","694.0","424.0","336.0","566.0","-1.0","430.0","1395.0","1779.0","1196.0","1403.0","1368.0","1034.0","1247.0","1366.0","-1.0"
"4","1998","14","Chhattisgarh","Bilaspur","-1.0","474.0","582.0","-1.0","-1.0","519.0","-1.0","-1.0","1145.0","1657.0","-1.0","2006.0","1512.0","-1.0","1615.0","1285.0","-1.0"
"4","1999","14","Chhattisgarh","Bilaspur","-1.0","510.0","775.0","-1.0","-1.0","487.0","-1.0","-1.0","1230.0","1453.0","-1.0","2242.0","1330.0","-1.0","-1.0","1172.0","-1.0"
"4","2000","14","Chhattisgarh","Bilaspur","-1.0","516.0","783.0","-1.0","-1.0","602.0","-1.0","-1.0","1563.0","1475.0","-1.0","2202.0","1645.0","-1.0","1800.0","1145.0","-1.0"
"4","2001","14","Chhattisgarh","Bilaspur","-1.0","489.0","750.0","-1.0","-1.0","606.0","-1.0","-1.0","1528.0","1388.0","-1.0","2619.0","1336.0","-1.0","1551.0","1356.0","-1.0"
"4","2002","14","Chhattisgarh","Bilaspur","-1.0","511.0","693.0","-1.0","-1.0","692.0","-1.0","-1.0","1596.0","1863.0","-1.0","2150.0","1440.0","-1.0","1799.0","1223.0","-1.0"
"4","2003","14","Chhattisgarh","Bilaspur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"4","2004","14","Chhattisgarh","Bilaspur","859.0","545.0","704.0","-1.0","536.0","603.0","-1.0","-1.0","1528.0","1690.0","-1.0","-1.0","1571.0","-1.0","1780.0","1783.0","-1.0"
"4","2005","14","Chhattisgarh","Bilaspur","840.0","629.0","891.0","-1.0","-1.0","697.0","-1.0","-1.0","1736.0","1762.0","-1.0","2576.0","1675.0","-1.0","1678.0","1700.0","-1.0"
"4","2006","14","Chhattisgarh","Bilaspur","865.0","653.0","1068.0","-1.0","-1.0","605.0","-1.0","-1.0","2291.0","2047.0","-1.0","2967.0","1701.0","-1.0","1929.0","-1.0","-1.0"
"4","2007","14","Chhattisgarh","Bilaspur","1009.0","662.0","1162.0","-1.0","-1.0","693.0","-1.0","-1.0","2269.0","2327.0","2714.0","3861.0","2154.0","-1.0","2629.0","-1.0","-1.0"
"4","2008","14","Chhattisgarh","Bilaspur","-1.0","1060.0","1137.0","-1.0","-1.0","817.0","-1.0","933.0","2218.0","2565.0","2488.0","4298.0","2339.0","-1.0","2672.0","2160.0","-1.0"
"4","2009","14","Chhattisgarh","Bilaspur","-1.0","1239.0","1221.0","-1.0","-1.0","841.0","-1.0","-1.0","1835.0","3225.0","3402.0","5917.0","1900.0","-1.0","-1.0","2583.0","-1.0"
"4","2010","14","Chhattisgarh","Bilaspur","985.0","1019.0","1217.0","1017.0","1613.0","-1.0","-1.0","800.0","2450.0","3199.0","4347.0","4904.0","2267.0","-1.0","2440.0","3146.0","-1.0"
"4","2011","14","Chhattisgarh","Bilaspur","-1.0","1077.0","1114.0","980.0","1420.0","1154.0","-1.0","-1.0","3794.0","3583.0","4234.0","4871.0","2604.0","-1.0","3233.0","3156.0","-1.0"
"4","2012","14","Chhattisgarh","Bilaspur","1708.0","1277.0","1437.0","3000.0","-1.0","1075.0","-1.0","2520.0","4195.0","3785.0","5563.0","7205.0","2991.0","-1.0","4803.0","3503.0","-1.0"
"4","2013","14","Chhattisgarh","Bilaspur","1922.0","1257.0","1585.0","3500.0","3233.0","2946.0","-1.0","3456.0","4185.0","4867.0","5421.0","7686.0","3036.0","-1.0","4685.0","4008.0","-1.0"
"4","2014","14","Chhattisgarh","Bilaspur","1997.0","1323.0","1594.0","1557.0","2085.0","1796.0","-1.0","1933.0","3885.0","5315.0","5856.0","11000.0","3827.0","2350.0","4320.0","3848.0","-1.0"
"4","2015","14","Chhattisgarh","Bilaspur","2197.0","1338.0","1917.0","1616.0","2500.0","2207.0","-1.0","2033.0","4940.0","8010.0","7003.0","8393.0","4416.0","2220.0","4457.0","3862.0","-1.0"
"4","2016","14","Chhattisgarh","Bilaspur","2312.0","1364.0","2115.0","1698.5","3500.0","1880.0","-1.0","2430.0","5646.0","4942.0","5689.0","7852.0","5190.0","-1.0","-1.0","4066.0","-1.0"
"5","1966","14","Chhattisgarh","Raigarh","71.6","-1.0","-1.0","-1.0","-1.0","45.0","-1.0","-1.0","-1.0","96.9","110.9","153.1","149.9","-1.0","-1.0","97.4","-1.0"
"5","1967","14","Chhattisgarh","Raigarh","75.3","-1.0","-1.0","-1.0","-1.0","42.0","-1.0","-1.0","-1.0","118.9","96.9","141.2","123.4","-1.0","-1.0","197.3","-1.0"
"5","1968","14","Chhattisgarh","Raigarh","82.5","-1.0","-1.0","-1.0","-1.0","40.3","-1.0","-1.0","-1.0","87.9","89.0","121.1","124.7","-1.0","-1.0","156.8","-1.0"
"5","1969","14","Chhattisgarh","Raigarh","80.3","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","92.5","94.9","-1.0","132.5","-1.0","-1.0","85.1","-1.0"
"5","1970","14","Chhattisgarh","Raigarh","72.1","-1.0","-1.0","-1.0","-1.0","40.0","-1.0","-1.0","-1.0","96.4","123.7","168.8","159.3","-1.0","-1.0","105.9","-1.0"
"5","1971","14","Chhattisgarh","Raigarh","75.7","-1.0","-1.0","-1.0","-1.0","49.3","-1.0","-1.0","-1.0","106.2","130.0","176.3","159.0","-1.0","-1.0","136.8","-1.0"
"5","1972","14","Chhattisgarh","Raigarh","102.1","-1.0","-1.0","-1.0","-1.0","51.0","-1.0","-1.0","-1.0","116.4","138.2","218.5","176.8","-1.0","-1.0","188.8","-1.0"
"5","1973","14","Chhattisgarh","Raigarh","122.7","-1.0","-1.0","-1.0","-1.0","58.1","-1.0","-1.0","-1.0","164.4","190.6","241.8","291.6","-1.0","-1.0","206.7","-1.0"
"5","1974","14","Chhattisgarh","Raigarh","180.3","-1.0","-1.0","-1.0","-1.0","106.6","-1.0","-1.0","-1.0","225.9","207.0","287.4","264.8","-1.0","-1.0","215.8","-1.0"
"5","1975","14","Chhattisgarh","Raigarh","137.4","-1.0","-1.0","-1.0","-1.0","77.1","-1.0","-1.0","-1.0","174.7","151.6","214.5","163.9","-1.0","-1.0","214.1","-1.0"
"5","1976","14","Chhattisgarh","Raigarh","142.7","72.5","-1.0","-1.0","-1.0","68.8","-1.0","-1.0","-1.0","180.4","217.8","312.8","392.6","-1.0","-1.0","211.2","-1.0"
"5","1977","14","Chhattisgarh","Raigarh","130.2","72.0","-1.0","-1.0","-1.0","76.8","-1.0","-1.0","-1.0","260.8","220.2","324.2","318.3","-1.0","-1.0","215.9","-1.0"
"5","1978","14","Chhattisgarh","Raigarh","129.0","74.6","-1.0","-1.0","-1.0","73.6","-1.0","-1.0","-1.0","250.3","210.9","287.7","281.8","-1.0","-1.0","182.6","-1.0"
"5","1979","14","Chhattisgarh","Raigarh","201.2","91.1","159.2","-1.0","-1.0","91.6","-1.0","-1.0","243.9","277.7","258.1","356.9","389.0","-1.0","-1.0","284.8","-1.0"
"5","1980","14","Chhattisgarh","Raigarh","184.0","89.3","171.4","-1.0","-1.0","94.7","105.2","-1.0","289.1","295.1","295.4","425.0","468.9","-1.0","-1.0","411.8","-1.0"
"5","1981","14","Chhattisgarh","Raigarh","188.0","110.6","184.5","-1.0","-1.0","111.6","101.5","-1.0","259.4","299.2","366.4","443.8","451.3","-1.0","-1.0","381.7","-1.0"
"5","1982","14","Chhattisgarh","Raigarh","246.7","114.1","203.4","-1.0","-1.0","125.0","115.9","-1.0","279.5","326.1","354.9","457.2","423.4","-1.0","-1.0","284.6","-1.0"
"5","1983","14","Chhattisgarh","Raigarh","238.8","-1.0","216.2","-1.0","-1.0","98.4","-1.0","-1.0","335.9","415.7","398.1","493.8","554.2","-1.0","-1.0","380.3","-1.0"
"5","1984","14","Chhattisgarh","Raigarh","253.4","-1.0","192.9","-1.0","-1.0","115.7","-1.0","-1.0","402.3","466.0","456.7","595.2","448.5","-1.0","-1.0","400.1","-1.0"
"5","1985","14","Chhattisgarh","Raigarh","250.5","-1.0","194.3","-1.0","-1.0","130.6","131.9","-1.0","400.1","448.0","447.9","517.5","449.1","-1.0","-1.0","457.0","-1.0"
"5","1986","14","Chhattisgarh","Raigarh","232.5","-1.0","200.0","-1.0","-1.0","124.3","115.0","-1.0","370.8","445.2","489.4","579.8","653.5","-1.0","-1.0","466.1","-1.0"
"5","1987","14","Chhattisgarh","Raigarh","272.9","-1.0","216.2","-1.0","-1.0","151.3","-1.0","-1.0","442.7","608.0","642.9","773.3","753.7","-1.0","-1.0","478.6","-1.0"
"5","1988","14","Chhattisgarh","Raigarh","392.3","-1.0","245.1","-1.0","-1.0","172.3","-1.0","-1.0","595.9","535.2","592.0","688.1","616.3","-1.0","-1.0","477.4","-1.0"
"5","1989","14","Chhattisgarh","Raigarh","315.4","173.7","259.7","-1.0","-1.0","193.6","-1.0","-1.0","681.1","610.6","612.4","786.4","708.5","-1.0","-1.0","647.6","-1.0"
"5","1990","14","Chhattisgarh","Raigarh","353.0","191.0","302.0","-1.0","-1.0","198.0","-1.0","-1.0","696.0","791.0","800.0","1044.0","1042.0","-1.0","-1.0","715.0","-1.0"
"5","1991","14","Chhattisgarh","Raigarh","355.0","218.0","311.0","-1.0","-1.0","218.0","-1.0","-1.0","830.0","1039.0","968.0","1296.0","943.0","-1.0","-1.0","625.0","-1.0"
"5","1992","14","Chhattisgarh","Raigarh","436.0","263.0","364.0","-1.0","-1.0","297.0","-1.0","-1.0","950.0","792.0","923.0","1008.0","1046.0","-1.0","-1.0","680.0","-1.0"
"5","1993","14","Chhattisgarh","Raigarh","495.0","298.0","465.0","-1.0","-1.0","318.0","-1.0","-1.0","1116.0","1024.0","935.0","1138.0","953.0","-1.0","-1.0","1077.0","-1.0"
"5","1994","14","Chhattisgarh","Raigarh","534.0","322.0","440.0","-1.0","-1.0","500.0","-1.0","-1.0","1144.0","1233.0","1192.0","1918.0","1230.0","-1.0","-1.0","1240.0","-1.0"
"5","1995","14","Chhattisgarh","Raigarh","806.0","492.0","557.0","407.0","387.0","335.0","464.0","342.0","1135.0","1398.0","1242.0","1681.0","1091.0","-1.0","1091.0","1002.0","690.0"
"5","1996","14","Chhattisgarh","Raigarh","873.0","-1.0","667.0","498.0","-1.0","441.0","-1.0","-1.0","1488.0","1375.0","1188.0","1289.0","1178.0","-1.0","1234.0","1009.0","-1.0"
"5","1997","14","Chhattisgarh","Raigarh","1006.0","418.0","579.0","424.0","336.0","479.0","559.0","430.0","1663.0","1535.0","1091.0","2080.0","1311.0","1034.0","1616.0","1519.0","560.0"
"5","1998","14","Chhattisgarh","Raigarh","-1.0","-1.0","798.0","-1.0","-1.0","448.0","1000.0","-1.0","1321.0","1666.0","1497.0","1850.0","1643.0","-1.0","-1.0","1491.0","-1.0"
"5","1999","14","Chhattisgarh","Raigarh","-1.0","483.0","864.0","-1.0","-1.0","655.0","1000.0","-1.0","-1.0","1472.0","1303.0","1787.0","-1.0","-1.0","-1.0","1386.0","-1.0"
"5","2000","14","Chhattisgarh","Raigarh","-1.0","506.0","843.0","-1.0","-1.0","470.0","-1.0","-1.0","1787.0","1379.0","1340.0","1636.0","1844.0","-1.0","-1.0","1345.0","-1.0"
"5","2001","14","Chhattisgarh","Raigarh","-1.0","366.0","801.0","-1.0","-1.0","550.0","-1.0","-1.0","1962.0","-1.0","1288.0","1899.0","-1.0","-1.0","-1.0","1525.0","-1.0"
"5","2002","14","Chhattisgarh","Raigarh","-1.0","441.0","823.0","-1.0","-1.0","556.0","-1.0","-1.0","1954.0","1386.0","1357.0","1955.0","2262.0","-1.0","-1.0","1399.0","-1.0"
"5","2003","14","Chhattisgarh","Raigarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"5","2004","14","Chhattisgarh","Raigarh","857.0","533.0","794.0","-1.0","522.0","-1.0","-1.0","-1.0","1559.0","1519.0","1920.0","3053.0","2298.0","-1.0","-1.0","1672.0","-1.0"
"5","2005","14","Chhattisgarh","Raigarh","911.0","584.0","877.0","-1.0","-1.0","-1.0","-1.0","-1.0","2247.0","1845.0","1465.0","2661.0","2383.0","-1.0","-1.0","1875.0","-1.0"
"5","2006","14","Chhattisgarh","Raigarh","997.0","615.0","1169.0","-1.0","-1.0","619.0","-1.0","-1.0","2713.0","2268.0","1261.0","3017.0","2336.0","-1.0","-1.0","-1.0","-1.0"
"5","2007","14","Chhattisgarh","Raigarh","1045.0","733.0","1469.0","-1.0","-1.0","963.0","-1.0","-1.0","2973.0","2934.0","1889.0","3004.0","3018.0","-1.0","-1.0","-1.0","-1.0"
"5","2008","14","Chhattisgarh","Raigarh","1211.0","899.0","1330.0","-1.0","-1.0","967.0","-1.0","-1.0","3217.0","3158.0","2144.0","4736.0","3509.0","-1.0","-1.0","2226.0","-1.0"
"5","2009","14","Chhattisgarh","Raigarh","1680.0","1035.0","1715.0","-1.0","-1.0","1389.0","-1.0","-1.0","3033.0","4625.0","2806.0","5974.0","7749.0","-1.0","-1.0","2824.0","-1.0"
"5","2010","14","Chhattisgarh","Raigarh","1520.0","1240.0","-1.0","-1.0","-1.0","1000.0","-1.0","-1.0","-1.0","4500.0","2954.0","5160.0","5500.0","-1.0","-1.0","3782.0","-1.0"
"5","2011","14","Chhattisgarh","Raigarh","1657.0","985.0","-1.0","-1.0","-1.0","1100.0","-1.0","-1.0","-1.0","4613.0","3523.0","5044.0","-1.0","-1.0","-1.0","4062.0","-1.0"
"5","2012","14","Chhattisgarh","Raigarh","1833.0","1279.0","1879.0","-1.0","-1.0","1168.0","-1.0","-1.0","4624.0","5174.0","3849.0","6365.0","4408.0","-1.0","-1.0","4454.0","-1.0"
"5","2013","14","Chhattisgarh","Raigarh","1956.0","1410.0","1991.0","-1.0","-1.0","1238.0","-1.0","-1.0","4097.0","5008.0","3903.0","8667.0","4788.0","-1.0","-1.0","4301.0","-1.0"
"5","2014","14","Chhattisgarh","Raigarh","2152.0","1526.0","1986.0","-1.0","-1.0","1667.0","-1.0","-1.0","4436.0","5999.0","4200.0","11269.0","4583.0","-1.0","-1.0","4358.0","-1.0"
"5","2015","14","Chhattisgarh","Raigarh","2728.0","1402.0","2102.0","2011.0","1414.0","1330.0","-1.0","1621.0","4688.0","10275.0","4259.0","9294.0","7401.0","-1.0","5682.0","4214.0","-1.0"
"5","2016","14","Chhattisgarh","Raigarh","3092.0","1485.0","2491.0","2000.0","3283.0","1501.0","-1.0","2833.0","5567.0","5467.5","4213.0","9604.5","6186.0","-1.0","-1.0","4293.0","-1.0"
"6","1966","14","Chhattisgarh","Surguja","-1.0","-1.0","-1.0","-1.0","-1.0","69.4","-1.0","-1.0","-1.0","92.9","-1.0","144.2","159.1","-1.0","-1.0","-1.0","-1.0"
"6","1967","14","Chhattisgarh","Surguja","82.4","-1.0","-1.0","-1.0","-1.0","52.8","-1.0","54.4","-1.0","127.5","-1.0","138.8","124.8","-1.0","-1.0","-1.0","-1.0"
"6","1968","14","Chhattisgarh","Surguja","89.5","-1.0","-1.0","-1.0","-1.0","46.9","-1.0","62.8","-1.0","102.3","-1.0","123.7","135.2","-1.0","-1.0","-1.0","-1.0"
"6","1969","14","Chhattisgarh","Surguja","81.4","-1.0","-1.0","-1.0","-1.0","52.1","-1.0","61.3","-1.0","104.9","-1.0","140.7","152.0","-1.0","-1.0","-1.0","-1.0"
"6","1970","14","Chhattisgarh","Surguja","70.9","-1.0","-1.0","-1.0","-1.0","40.8","-1.0","50.0","-1.0","106.9","-1.0","173.5","188.5","-1.0","-1.0","-1.0","-1.0"
"6","1971","14","Chhattisgarh","Surguja","72.4","-1.0","-1.0","-1.0","-1.0","46.6","-1.0","58.0","-1.0","110.8","-1.0","169.6","157.5","-1.0","-1.0","-1.0","-1.0"
"6","1972","14","Chhattisgarh","Surguja","105.6","-1.0","-1.0","-1.0","-1.0","54.8","-1.0","68.4","-1.0","175.7","-1.0","215.2","189.6","-1.0","-1.0","-1.0","-1.0"
